,recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,spec
153,1fd650183,4,1,35.136,2343.75,36.992,4218.75,"[[9.7297299e-05 3.5662211e-05 2.9601100e-05 ... 9.7357806e-06
  5.1201441e-05 2.2229504e-05]
 [9.7032091e-05 3.6553069e-05 3.8412116e-05 ... 9.7993834e-06
  5.0770777e-05 2.1316426e-05]
 [9.5971249e-05 4.0116502e-05 7.3656171e-05 ... 1.0053792e-05
  4.9048103e-05 1.7664108e-05]
 ...
 [6.2309090e-07 3.5307730e-07 8.3297152e-07 ... 8.8763329e-07
  8.4273768e-07 5.4049588e-07]
 [6.3333999e-07 3.6155950e-07 6.0653525e-07 ... 7.9876406e-07
  6.8497468e-07 4.6579299e-07]
 [6.3590227e-07 3.6368002e-07 5.4992620e-07 ... 7.7654676e-07
  6.4553393e-07 4.4711723e-07]]"
154,1ffa43aae,13,1,29.7067,93.75,30.3307,843.75,"[[6.11721916e-05 6.46267799e-05 4.47747079e-05 ... 1.35969531e-05
  4.89955119e-06 9.25472614e-06]
 [5.17512199e-05 5.57877247e-05 3.84685263e-05 ... 1.26431523e-05
  4.76009154e-06 9.48629531e-06]
 [1.40673274e-05 2.04315202e-05 1.32438145e-05 ... 8.82794757e-06
  4.20225342e-06 1.04125747e-05]
 ...
 [4.54300022e-07 4.18543749e-07 3.56131636e-07 ... 4.12633341e-07
  3.13092698e-07 5.57982446e-07]
 [4.72816026e-07 3.59779023e-07 3.08053700e-07 ... 3.37271729e-07
  3.23516929e-07 3.98563344e-07]
 [4.77445042e-07 3.45087841e-07 2.96034216e-07 ... 3.18431319e-07
  3.26123001e-07 3.58708576e-07]]"
155,200656f13,23,4,35.1086,6459.96,43.0324,11627.9,"[[1.71003019e-04 1.43657147e-04 1.48893218e-04 ... 9.72246562e-05
  1.74237415e-04 1.34727437e-04]
 [2.08454905e-04 1.79660565e-04 1.77159731e-04 ... 1.11422945e-04
  1.93569969e-04 1.53848712e-04]
 [3.58262478e-04 3.23674234e-04 2.90225784e-04 ... 1.68216095e-04
  2.70900229e-04 2.30333855e-04]
 ...
 [4.13877433e-06 4.12852296e-06 3.51424069e-06 ... 2.11415645e-05
  2.48673714e-05 3.85687372e-06]
 [4.39030691e-06 3.55744282e-06 2.97433007e-06 ... 2.79469168e-05
  2.44963121e-05 3.32450486e-06]
 [4.45318983e-06 3.41467307e-06 2.83935219e-06 ... 2.96482558e-05
  2.44035473e-05 3.19141304e-06]]"
156,2026bced7,12,1,49.8987,562.5,53.0347,3281.25,"[[6.1591454e-05 6.2240302e-05 5.8490594e-05 ... 2.9010333e-05
  2.1311278e-05 2.8047874e-05]
 [5.5061737e-05 5.8488637e-05 5.4258468e-05 ... 2.9360166e-05
  2.2557526e-05 3.4571996e-05]
 [2.8942859e-05 4.3481985e-05 3.7329952e-05 ... 3.0759504e-05
  2.7542517e-05 6.0668477e-05]
 ...
 [1.1345038e-06 1.1638778e-06 9.8451756e-07 ... 1.7541201e-06
  2.7322412e-06 1.1510567e-06]
 [1.1446124e-06 1.3054390e-06 1.1421006e-06 ... 1.6161886e-06
  2.2442052e-06 1.1905208e-06]
 [1.1471394e-06 1.3408294e-06 1.1814964e-06 ... 1.5817055e-06
  2.1221965e-06 1.2003868e-06]]"
157,20801bb7d,4,1,1.9093,2343.75,3.7653,4218.75,"[[5.09090547e-04 1.13480004e-04 5.61606066e-05 ... 1.25464241e-04
  8.50703145e-05 7.70013794e-05]
 [4.51050117e-04 1.02519189e-04 5.08003795e-05 ... 1.23855163e-04
  8.26264586e-05 6.63793107e-05]
 [2.18888454e-04 5.86758797e-05 2.93594821e-05 ... 1.17418866e-04
  7.28510568e-05 2.38910361e-05]
 ...
 [2.72425524e-07 4.80658343e-07 7.71961822e-07 ... 1.50321898e-06
  9.82707206e-07 3.31350208e-07]
 [2.97823959e-07 2.55525720e-07 5.22901530e-07 ... 8.81397170e-07
  5.84980455e-07 3.25167576e-07]
 [3.04173625e-07 1.99242606e-07 4.60636386e-07 ... 7.25941675e-07
  4.85548753e-07 3.23621919e-07]]"
158,20be88a43,6,1,12.9653,562.5,14.9867,3187.5,"[[0.13802506 0.09811594 0.12597044 ... 0.02664764 0.08101741 0.0299429 ]
 [0.12748973 0.0959129  0.12346849 ... 0.03163946 0.08990306 0.03720845]
 [0.08534837 0.08710075 0.11346073 ... 0.05160679 0.1254457  0.06627066]
 ...
 [0.00157113 0.00145023 0.00157999 ... 0.00779327 0.00496185 0.0024212 ]
 [0.00196007 0.00179746 0.00156335 ... 0.00498546 0.00371283 0.00194362]
 [0.00205731 0.00188426 0.00155919 ... 0.00428351 0.00340057 0.00182422]]"
159,20de9e491,15,1,54.464,93.75,57.808,1125.0,"[[2.77873551e-05 3.19247156e-05 1.67613562e-05 ... 1.08183986e-05
  5.76637058e-06 4.33764581e-06]
 [2.43745744e-05 2.85813585e-05 1.52278735e-05 ... 1.09928333e-05
  6.57368719e-06 4.63693596e-06]
 [1.07234546e-05 1.52079383e-05 9.09394112e-06 ... 1.16905730e-05
  9.80295408e-06 5.83409656e-06]
 ...
 [1.29999151e-07 9.31011215e-08 5.03604554e-08 ... 7.96030548e-08
  4.43312587e-08 4.11555199e-08]
 [1.12008259e-07 6.82895021e-08 5.20561336e-08 ... 9.00811798e-08
  4.72053436e-08 2.28152714e-08]
 [1.07510537e-07 6.20865990e-08 5.24800399e-08 ... 9.27007022e-08
  4.79238516e-08 1.82302120e-08]]"
160,2105bda77,11,1,49.0812,1808.79,50.219,5684.77,"[[2.1476930e-03 3.4699719e-03 9.8346733e-03 ... 8.6065512e-03
  5.6974548e-03 1.7855312e-03]
 [2.3900557e-03 3.9882641e-03 1.0716700e-02 ... 9.4199786e-03
  5.9236698e-03 1.9352231e-03]
 [3.3595073e-03 6.0614320e-03 1.4244803e-02 ... 1.2673690e-02
  6.8285312e-03 2.5339904e-03]
 ...
 [1.3758664e-04 1.2245441e-04 7.4422402e-05 ... 1.4948439e-04
  1.3645455e-04 4.3002496e-05]
 [9.7169112e-05 9.9191675e-05 9.2506518e-05 ... 7.7187215e-05
  9.5637901e-05 3.2272506e-05]
 [8.7064735e-05 9.3375973e-05 9.7027565e-05 ... 5.9112925e-05
  8.5433734e-05 2.9590004e-05]]"
161,215bb7a8d,11,1,41.0006,1808.79,42.1384,5684.77,"[[3.3274382e-02 2.9171789e-02 2.1637829e-02 ... 3.1487190e-03
  3.6835843e-03 1.0964226e-03]
 [2.8299514e-02 2.4556907e-02 1.8411424e-02 ... 3.2395313e-03
  4.1684425e-03 1.3168035e-03]
 [8.4000528e-03 6.0973796e-03 5.5058063e-03 ... 3.6027802e-03
  6.1078742e-03 2.1983273e-03]
 ...
 [7.2828084e-06 8.8664656e-06 6.5636204e-06 ... 2.5270270e-05
  1.8642111e-05 1.0159934e-05]
 [5.6321105e-06 5.8483038e-06 7.8844223e-06 ... 2.2683969e-05
  1.4047820e-05 7.2543803e-06]
 [5.2194346e-06 5.0937629e-06 8.2146234e-06 ... 2.2037397e-05
  1.2899245e-05 6.5279901e-06]]"
162,21c9f1ba3,8,1,11.8347,3750.0,15.9573,5531.25,"[[9.6578864e-05 1.2647781e-04 7.4826297e-05 ... 6.8768735e-05
  9.2772701e-05 4.5256551e-05]
 [9.1285277e-05 1.2323566e-04 7.4892858e-05 ... 7.1490933e-05
  9.2097282e-05 4.8768652e-05]
 [7.0110960e-05 1.1026703e-04 7.5159114e-05 ... 8.2379724e-05
  8.9395609e-05 6.2817038e-05]
 ...
 [1.2944525e-07 1.5615305e-07 8.8046413e-08 ... 4.7701320e-07
  3.6695292e-07 1.6473679e-07]
 [1.2330895e-07 1.2244179e-07 9.4297292e-08 ... 3.7094304e-07
  2.3942897e-07 1.3727727e-07]
 [1.2177490e-07 1.1401397e-07 9.5860017e-08 ... 3.4442550e-07
  2.0754794e-07 1.3041240e-07]]"
163,21e2f2977,15,1,22.384,93.75,25.728,1125.0,"[[0.06348616 0.07681394 0.05594651 ... 0.03323518 0.04533125 0.02512429]
 [0.06461909 0.08016681 0.06553343 ... 0.0370701  0.04883548 0.03154059]
 [0.06915081 0.09357829 0.1038811  ... 0.05240976 0.06285238 0.05720577]
 ...
 [0.00042068 0.00056294 0.00099346 ... 0.00274064 0.00216254 0.00048925]
 [0.0004122  0.00040467 0.00057806 ... 0.00144497 0.0013077  0.00044132]
 [0.00041008 0.0003651  0.00047421 ... 0.00112106 0.00109399 0.00042933]]"
164,21e2f2977,15,1,26.3307,93.75,29.6747,1125.0,"[[0.06348616 0.07681394 0.05594651 ... 0.03323518 0.04533029 0.02478407]
 [0.06461909 0.08016681 0.06553343 ... 0.0370701  0.04883353 0.03107247]
 [0.06915081 0.09357829 0.1038811  ... 0.05240976 0.06284646 0.05622608]
 ...
 [0.00042068 0.00056294 0.00099346 ... 0.00274064 0.00216244 0.00046501]
 [0.0004122  0.00040467 0.00057806 ... 0.00144497 0.00130768 0.00043584]
 [0.00041008 0.0003651  0.00047421 ... 0.00112106 0.00109399 0.00042855]]"
165,22050fe3f,19,1,56.624,281.25,58.176,2812.5,"[[1.0420867e-02 1.3027348e-02 1.1851413e-02 ... 3.1780243e-02
  3.7298061e-02 1.2842086e-01]
 [9.9534746e-03 1.3580224e-02 1.1270146e-02 ... 3.5019979e-02
  4.0493995e-02 1.1936164e-01]
 [8.0839060e-03 1.5791724e-02 8.9450749e-03 ... 4.7978919e-02
  5.3277738e-02 8.3124772e-02]
 ...
 [4.3286018e-05 4.9883023e-05 3.5077326e-05 ... 5.0241433e-05
  3.2469361e-05 1.3981868e-05]
 [3.6988178e-05 5.0286289e-05 3.2127355e-05 ... 4.2438751e-05
  2.7957651e-05 2.0314123e-05]
 [3.5413723e-05 5.0387105e-05 3.1389860e-05 ... 4.0488081e-05
  2.6829723e-05 2.1897184e-05]]"
166,226ce47d9,23,1,36.9371,7235.16,43.0208,11283.4,"[[9.6861683e-02 4.8478812e-02 2.3037853e-02 ... 1.6164729e-02
  2.6669823e-02 2.3040928e-02]
 [9.2880912e-02 5.4599401e-02 2.6059309e-02 ... 1.6882313e-02
  2.8705057e-02 2.3262873e-02]
 [7.6957859e-02 7.9081759e-02 3.8145125e-02 ... 1.9752640e-02
  3.6845993e-02 2.4150655e-02]
 ...
 [1.1136621e-04 1.0870804e-04 8.5782456e-05 ... 2.4257315e-04
  1.4512059e-04 4.0472842e-05]
 [7.2626462e-05 1.0791405e-04 7.6713492e-05 ... 1.3795077e-04
  7.1494367e-05 4.1482526e-05]
 [6.2941537e-05 1.0771556e-04 7.4446260e-05 ... 1.1179519e-04
  5.3087806e-05 4.1734940e-05]]"
167,22a2faf44,13,1,19.232,93.75,19.856,843.75,"[[6.2874029e-04 2.3850006e-04 1.5677731e-04 ... 2.9654511e-05
  4.8082435e-05 6.5204600e-05]
 [5.6801585e-04 2.2487472e-04 1.6202391e-04 ... 3.6829464e-05
  5.1749896e-05 7.1471681e-05]
 [3.2511834e-04 1.7037346e-04 1.8301021e-04 ... 6.5529268e-05
  6.6419758e-05 9.6539996e-05]
 ...
 [2.1702201e-06 1.6423804e-06 1.3456786e-06 ... 6.2197464e-06
  4.2593861e-06 1.7508099e-06]
 [2.0001635e-06 1.6594494e-06 1.2791648e-06 ... 7.3112751e-06
  4.0758891e-06 1.6674441e-06]
 [1.9576494e-06 1.6637167e-06 1.2625364e-06 ... 7.5841581e-06
  4.0300151e-06 1.6466025e-06]]"
168,22b46c334,8,1,12.7787,3750.0,16.9013,5531.25,"[[5.1821731e-03 5.6608026e-03 4.8293932e-03 ... 5.1532174e-04
  1.2400730e-03 2.1508450e-03]
 [4.8278081e-03 5.1736296e-03 4.9472135e-03 ... 5.5824511e-04
  1.2727468e-03 2.2157531e-03]
 [3.4103473e-03 3.2249379e-03 5.4184943e-03 ... 7.2993868e-04
  1.4034422e-03 2.4753853e-03]
 ...
 [1.5888434e-05 1.8662267e-05 1.7640785e-05 ... 3.1602718e-05
  2.5619433e-05 1.8723085e-05]
 [1.3701332e-05 1.6491706e-05 1.7306005e-05 ... 1.8822424e-05
  1.8283254e-05 1.5312751e-05]
 [1.3154556e-05 1.5949066e-05 1.7222310e-05 ... 1.5627351e-05
  1.6449210e-05 1.4460171e-05]]"
169,22bfc5978,5,1,46.6187,4781.25,48.9707,10406.2,"[[1.6961906e-04 3.0769021e-04 2.0586632e-04 ... 1.0420516e-02
  1.6657440e-02 3.7496947e-02]
 [1.6605602e-04 2.9636419e-04 2.2830699e-04 ... 1.0965648e-02
  1.7573586e-02 3.7345722e-02]
 [1.5180386e-04 2.5106015e-04 3.1806962e-04 ... 1.3146176e-02
  2.1238165e-02 3.6740832e-02]
 ...
 [9.1088776e-07 1.0603648e-06 9.7741167e-07 ... 1.4908296e-06
  1.8814274e-06 6.9991620e-07]
 [8.3375551e-07 9.5728399e-07 8.6040814e-07 ... 1.0396330e-06
  1.1335170e-06 8.7196361e-07]
 [8.1447257e-07 9.3151391e-07 8.3115719e-07 ... 9.2683388e-07
  9.4653950e-07 9.1497549e-07]]"
170,22da462f9,1,1,8.816,3843.75,9.712,5625.0,"[[3.0876123e-04 2.4897806e-04 1.4207355e-04 ... 2.4118634e-05
  1.2568322e-05 2.1390679e-05]
 [2.7036035e-04 2.1573754e-04 1.1843874e-04 ... 2.7602729e-05
  1.5301599e-05 2.2394011e-05]
 [1.1675691e-04 8.2775456e-05 2.3899460e-05 ... 4.1539111e-05
  2.6234715e-05 2.6407342e-05]
 ...
 [7.9485443e-07 1.2326658e-06 8.2513338e-07 ... 5.0737458e-06
  3.8568069e-06 3.6106101e-06]
 [8.1769048e-07 9.5846201e-07 6.9075207e-07 ... 4.1560306e-06
  2.6937551e-06 2.4109506e-06]
 [8.2339955e-07 8.8991118e-07 6.5715670e-07 ... 3.9266019e-06
  2.4029919e-06 2.1110359e-06]]"
171,22eaad9ca,22,1,52.4,10687.5,54.0053,13687.5,"[[1.61353692e-01 1.40610188e-01 1.53960735e-01 ... 5.46540856e-01
  7.72007704e-01 5.54351211e-01]
 [1.67201534e-01 1.45464227e-01 1.54593617e-01 ... 5.55003643e-01
  7.30879903e-01 5.32733977e-01]
 [1.90592930e-01 1.64880410e-01 1.57125160e-01 ... 5.88854671e-01
  5.66368699e-01 4.46265012e-01]
 ...
 [1.80968986e-04 1.30356348e-04 1.55307032e-04 ... 2.21021808e-04
  1.70601837e-04 2.15203865e-04]
 [1.39651922e-04 1.10135450e-04 1.08412685e-04 ... 1.79052877e-04
  1.41987097e-04 1.60666255e-04]
 [1.29322667e-04 1.05080224e-04 9.66891021e-05 ... 1.68560640e-04
  1.34833404e-04 1.47031868e-04]]"
172,2319eb4b4,18,1,25.632,3187.5,26.3253,5062.5,"[[6.9124735e-04 4.2238674e-04 3.1506974e-04 ... 3.0150462e-04
  2.8935604e-04 1.3904950e-04]
 [6.4133736e-04 4.2610193e-04 3.0808212e-04 ... 3.1202892e-04
  2.9840722e-04 1.4107028e-04]
 [4.4169725e-04 4.4096267e-04 2.8013135e-04 ... 3.5412598e-04
  3.3461192e-04 1.4915341e-04]
 ...
 [1.2451700e-06 1.4219684e-06 1.4112337e-06 ... 1.6994626e-06
  2.1281699e-06 1.5691322e-06]
 [9.9669319e-07 1.1801436e-06 1.0141648e-06 ... 1.5534588e-06
  1.5972081e-06 1.1529888e-06]
 [9.3457396e-07 1.1196873e-06 9.1489767e-07 ... 1.5169578e-06
  1.4644676e-06 1.0489531e-06]]"
173,2322ec1d3,3,1,59.2533,1031.25,59.9947,2812.5,"[[2.0331366e-03 2.5106301e-03 1.1332969e-03 ... 1.6056612e-02
  2.2413027e-02 2.1152843e-02]
 [1.9339419e-03 2.5164378e-03 1.0694583e-03 ... 1.5248807e-02
  2.2587202e-02 2.1964252e-02]
 [1.5371628e-03 2.5396689e-03 8.1410439e-04 ... 1.2017582e-02
  2.3283901e-02 2.5209894e-02]
 ...
 [2.0303014e-06 1.5582503e-06 1.1542072e-06 ... 2.6384871e-06
  3.2908076e-06 6.4382334e-06]
 [7.0311194e-07 1.1845336e-06 2.8265143e-07 ... 1.7605435e-06
  2.5703650e-06 4.3044288e-06]
 [3.7131466e-07 1.0911045e-06 6.4762567e-08 ... 1.5410576e-06
  2.3902542e-06 3.7709779e-06]]"
174,23363116f,23,1,8.3998,7235.16,14.4834,11283.4,"[[3.46356072e-02 2.17264388e-02 2.97995526e-02 ... 6.46184478e-03
  5.95122296e-03 9.85709764e-03]
 [3.01307626e-02 1.99535806e-02 2.90506221e-02 ... 7.94018526e-03
  6.29322138e-03 1.11997277e-02]
 [1.21113900e-02 1.28621450e-02 2.60548946e-02 ... 1.38535490e-02
  7.66121224e-03 1.65702496e-02]
 ...
 [7.93597646e-05 1.22008467e-04 1.88741207e-04 ... 2.02814073e-04
  1.00062207e-04 7.03424303e-05]
 [7.64077777e-05 1.02301805e-04 1.38135249e-04 ... 1.47510262e-04
  7.51062689e-05 4.06029394e-05]
 [7.56697846e-05 9.73751448e-05 1.25483770e-04 ... 1.33684312e-04
  6.88672735e-05 3.31680640e-05]]"
175,2337c4af2,22,1,14.272,10687.5,15.8773,13687.5,"[[1.3400709e-03 1.4365194e-03 4.9677154e-04 ... 1.9745597e-01
  9.6937336e-02 1.1400214e-01]
 [1.2409898e-03 1.4641155e-03 5.2423379e-04 ... 2.0181538e-01
  9.6107192e-02 1.0793860e-01]
 [8.4466574e-04 1.5744998e-03 6.3408288e-04 ... 2.1925305e-01
  9.2786625e-02 8.3684444e-02]
 ...
 [1.1180481e-06 1.6513619e-06 5.4089281e-07 ... 4.8208461e-04
  1.3253304e-04 2.8182906e-06]
 [4.3864060e-07 9.7420241e-07 2.4430162e-07 ... 3.6280055e-04
  1.1802843e-04 2.5930938e-06]
 [2.6878894e-07 8.0491247e-07 1.7015381e-07 ... 3.3297951e-04
  1.1440227e-04 2.5367945e-06]]"
176,2393b59e0,23,1,31.4688,7235.16,37.5525,11283.4,"[[1.4935363e-02 1.3099058e-02 8.7941149e-03 ... 3.9456240e-03
  3.7541112e-03 4.5980578e-03]
 [1.6202584e-02 1.3401093e-02 9.4972653e-03 ... 4.4897744e-03
  4.2155790e-03 5.3004352e-03]
 [2.1271473e-02 1.4609237e-02 1.2309868e-02 ... 6.6663767e-03
  6.0614496e-03 8.1099439e-03]
 ...
 [5.6882791e-06 8.6772798e-06 4.9696991e-06 ... 4.6315331e-06
  2.9452556e-06 1.4503238e-06]
 [3.8926182e-06 5.6128060e-06 3.6905226e-06 ... 1.1044561e-05
  4.9946457e-06 1.1001910e-06]
 [3.4437030e-06 4.8466868e-06 3.3707283e-06 ... 1.2647817e-05
  5.5069936e-06 1.0126572e-06]]"
177,23adb9473,20,1,51.504,2343.75,54.944,5718.75,"[[0.10013153 0.09510563 0.07594204 ... 0.10133432 0.03771988 0.02118533]
 [0.09211764 0.09597988 0.07529207 ... 0.10727983 0.04360593 0.02069212]
 [0.06006214 0.09947692 0.0726922  ... 0.1310619  0.06715012 0.01871929]
 ...
 [0.00064739 0.00049889 0.00046766 ... 0.00352549 0.00277654 0.00080599]
 [0.0005662  0.00036718 0.00034466 ... 0.00212203 0.00181106 0.00071348]
 [0.00054591 0.00033426 0.00031391 ... 0.00177116 0.00156969 0.00069036]]"
178,247aeccaf,9,1,19.7227,843.75,23.2853,5718.75,"[[0.99705184 0.80119455 0.4080583  ... 0.13328451 0.12905091 0.21344566]
 [0.90192175 0.73703575 0.3734729  ... 0.13704698 0.1440669  0.24081491]
 [0.5214016  0.48040074 0.23513131 ... 0.15209684 0.2041309  0.3502919 ]
 ...
 [0.00365422 0.00361644 0.00539741 ... 0.01068475 0.00632471 0.00251075]
 [0.00426172 0.00374253 0.00466274 ... 0.01003451 0.00535752 0.00192512]
 [0.0044136  0.00377405 0.00447908 ... 0.00987195 0.00511573 0.00177871]]"
179,247d81f2b,1,1,29.696,3843.75,30.592,5625.0,"[[5.76748607e-05 5.41742957e-05 1.83973862e-05 ... 1.98569196e-05
  2.04292410e-05 1.88202594e-05]
 [5.31812766e-05 5.11559592e-05 1.61578864e-05 ... 1.88734975e-05
  2.11613788e-05 2.05970064e-05]
 [3.52069474e-05 3.90826062e-05 7.19988657e-06 ... 1.49398074e-05
  2.40899408e-05 2.77039908e-05]
 ...
 [6.14178646e-08 2.90696711e-08 2.73446190e-08 ... 1.97557668e-07
  1.87059072e-07 3.66843160e-08]
 [6.79150389e-08 2.43449669e-08 1.76225541e-08 ... 1.34401390e-07
  1.88355784e-07 3.97004740e-08]
 [6.95393183e-08 2.31637856e-08 1.51920414e-08 ... 1.18612306e-07
  1.88679948e-07 4.04545233e-08]]"
180,24aac801a,1,1,46.4,3843.75,47.296,5625.0,"[[1.92940555e-04 1.20282421e-04 8.05193195e-05 ... 2.36944616e-04
  9.61280166e-05 1.59466188e-04]
 [1.80803385e-04 1.09011977e-04 7.57388989e-05 ... 2.21316572e-04
  1.04070634e-04 1.69838444e-04]
 [1.32254601e-04 6.39301725e-05 5.66171911e-05 ... 1.58804425e-04
  1.35841110e-04 2.11327439e-04]
 ...
 [3.56397294e-07 2.11820804e-07 1.39014887e-07 ... 6.02989189e-07
  4.56120091e-07 4.21232841e-07]
 [2.42021457e-07 1.42391286e-07 1.54373780e-07 ... 4.21418434e-07
  3.71922397e-07 2.95670986e-07]
 [2.13427469e-07 1.25033893e-07 1.58213496e-07 ... 3.76025696e-07
  3.50872966e-07 2.64280516e-07]]"
181,251569711,4,1,18.2133,2343.75,20.0693,4218.75,"[[3.9199556e-05 3.2503802e-05 3.3735963e-05 ... 2.3449084e-06
  3.6834720e-06 2.8037721e-06]
 [3.4291665e-05 2.7924883e-05 2.9978650e-05 ... 2.4418487e-06
  3.4654965e-06 2.6073076e-06]
 [1.4660096e-05 9.6092044e-06 1.4949395e-05 ... 2.8296097e-06
  2.5935951e-06 1.8214507e-06]
 ...
 [3.6866957e-08 6.5736813e-08 8.6214506e-08 ... 6.8903297e-08
  9.4684616e-08 8.0220282e-08]
 [4.1201744e-08 5.6405245e-08 7.8614846e-08 ... 5.8856099e-08
  6.6243707e-08 8.0416747e-08]
 [4.2285443e-08 5.4072355e-08 7.6714933e-08 ... 5.6344295e-08
  5.9133480e-08 8.0465853e-08]]"
182,251737ef0,0,1,35.9307,5906.25,36.7253,8250.0,"[[4.3693490e-04 7.1175012e-04 4.9126433e-04 ... 6.8244850e-04
  4.3893367e-04 4.5362333e-04]
 [6.0924329e-04 7.9596520e-04 6.0830958e-04 ... 9.0619951e-04
  5.0971936e-04 5.3036626e-04]
 [1.2984767e-03 1.1328254e-03 1.0764906e-03 ... 1.8012036e-03
  7.9286221e-04 8.3733792e-04]
 ...
 [8.2064270e-07 8.6420908e-07 3.0076005e-06 ... 1.6912023e-06
  2.6307125e-06 6.5764436e-07]
 [9.2943537e-07 7.8550443e-07 2.3848418e-06 ... 1.4224202e-06
  2.0951734e-06 3.2493909e-07]
 [9.5663358e-07 7.6582847e-07 2.2291520e-06 ... 1.3552246e-06
  1.9612887e-06 2.4176265e-07]]"
183,25218b040,8,1,6.2827,3750.0,10.4053,5531.25,"[[3.17078986e-04 1.39567375e-04 1.28143613e-04 ... 4.89283011e-05
  7.33293127e-05 9.98668329e-05]
 [2.76377803e-04 1.18262040e-04 1.10059482e-04 ... 4.73857872e-05
  7.09966262e-05 1.00456760e-04]
 [1.13573115e-04 3.30407784e-05 3.77229735e-05 ... 4.12157206e-05
  6.16658945e-05 1.02816462e-04]
 ...
 [3.01927855e-07 2.89535876e-07 2.79210269e-07 ... 1.22524682e-06
  7.19284117e-07 5.44017553e-07]
 [2.21322907e-07 2.79660725e-07 2.88335201e-07 ... 8.85282589e-07
  4.42948419e-07 2.59639847e-07]
 [2.01171673e-07 2.77191958e-07 2.90616470e-07 ... 8.00291559e-07
  3.73864509e-07 1.88545357e-07]]"
184,25c229018,6,1,6.5013,562.5,8.6453,4406.25,"[[5.48659563e-02 8.46203975e-03 7.69987935e-03 ... 1.38529101e-02
  1.62014849e-02 1.63767487e-02]
 [6.08204864e-02 9.27366596e-03 8.13094061e-03 ... 1.50539335e-02
  1.81498863e-02 1.61293074e-02]
 [8.46385881e-02 1.25201726e-02 9.85518470e-03 ... 1.98580269e-02
  2.59434879e-02 1.51395397e-02]
 ...
 [2.08812235e-05 3.40255574e-05 2.75899074e-05 ... 1.24588623e-04
  7.25043792e-05 3.80547717e-05]
 [3.65360538e-05 3.94162198e-05 3.36500307e-05 ... 1.07497071e-04
  6.17599144e-05 4.69765982e-05]
 [4.04497587e-05 4.07638872e-05 3.51650633e-05 ... 1.03224171e-04
  5.90738018e-05 4.92070612e-05]]"
185,25de8315e,1,1,52.5387,3843.75,53.4347,5625.0,"[[6.3706469e-04 4.6703106e-04 5.9454422e-04 ... 1.3292774e-04
  1.4107769e-04 9.9760051e-05]
 [6.1841978e-04 4.3834752e-04 5.8357487e-04 ... 1.6073041e-04
  1.6590218e-04 1.2591486e-04]
 [5.4384017e-04 3.2361335e-04 5.3969753e-04 ... 2.7194104e-04
  2.6520016e-04 2.3053407e-04]
 ...
 [1.7477779e-06 4.2698480e-07 9.4469124e-07 ... 8.3464073e-07
  8.6683400e-07 3.5862047e-06]
 [1.4220778e-06 4.6581755e-07 6.5592161e-07 ... 6.3162702e-07
  6.7098284e-07 2.4875078e-06]
 [1.3406529e-06 4.7552564e-07 5.8372922e-07 ... 5.8087363e-07
  6.2202002e-07 2.2128334e-06]]"
186,266e8b635,6,1,42.8427,562.5,44.9867,4406.25,"[[2.2271175e-02 2.3911899e-02 9.0553109e-03 ... 2.4494620e-03
  1.9910634e-03 1.6145551e-03]
 [1.9989857e-02 2.2294011e-02 8.5592736e-03 ... 2.7939458e-03
  2.3545728e-03 2.1457640e-03]
 [1.0864584e-02 1.5822459e-02 6.5751239e-03 ... 4.1718823e-03
  3.8086106e-03 4.2705988e-03]
 ...
 [2.2461158e-05 2.0767764e-05 2.7525695e-05 ... 1.8547456e-05
  1.5194061e-05 1.5368618e-05]
 [2.2221746e-05 1.9216382e-05 2.2824763e-05 ... 1.8815101e-05
  1.5421067e-05 1.3485901e-05]
 [2.2161892e-05 1.8828538e-05 2.1649530e-05 ... 1.8882010e-05
  1.5477819e-05 1.3015221e-05]]"
187,2695a2878,23,1,45.3486,7235.16,51.4322,11283.4,"[[3.2464841e-01 3.3127445e-01 2.2580054e-01 ... 1.7785504e-01
  1.8818194e-01 5.5262242e-02]
 [3.1042159e-01 3.5932642e-01 2.4522987e-01 ... 2.1225211e-01
  2.2009064e-01 6.2704347e-02]
 [2.5351426e-01 4.7153446e-01 3.2294714e-01 ... 3.4984040e-01
  3.4772545e-01 9.2472784e-02]
 ...
 [8.2001084e-04 7.7748857e-04 7.4104947e-04 ... 9.5355709e-04
  7.6594146e-04 4.4170799e-04]
 [6.5253157e-04 6.0119742e-04 6.0107716e-04 ... 8.2439912e-04
  5.8023678e-04 3.1357058e-04]
 [6.1066169e-04 5.5712456e-04 5.6608411e-04 ... 7.9210981e-04
  5.3381058e-04 2.8153619e-04]]"
