,recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,spec
353,48fb5143f,20,1,24.4107,2343.75,27.8507,5718.75,"[[2.53713816e-01 3.53198707e-01 2.60799915e-01 ... 1.68220609e-01
  2.04149485e-01 1.17854744e-01]
 [2.29682982e-01 3.21638256e-01 2.48961613e-01 ... 1.70317665e-01
  2.34311208e-01 1.36244789e-01]
 [1.33559689e-01 1.95396364e-01 2.01608360e-01 ... 1.78705841e-01
  3.54958147e-01 2.09804922e-01]
 ...
 [5.74151869e-04 1.06853712e-03 5.44972077e-04 ... 1.61156966e-03
  1.45885977e-03 2.18566056e-04]
 [8.53622158e-04 1.09084276e-03 7.33623805e-04 ... 1.57333876e-03
  1.35161623e-03 4.35026479e-04]
 [9.23489803e-04 1.09641918e-03 7.80786853e-04 ... 1.56378094e-03
  1.32480520e-03 4.89141501e-04]]"
354,48fb5143f,20,1,28.64,2343.75,32.08,5718.75,"[[2.5371382e-01 3.5319871e-01 2.6079991e-01 ... 1.6822061e-01
  2.0415853e-01 1.1960726e-01]
 [2.2968298e-01 3.2163826e-01 2.4896161e-01 ... 1.7031766e-01
  2.3431946e-01 1.3783300e-01]
 [1.3355969e-01 1.9539636e-01 2.0160836e-01 ... 1.7870584e-01
  3.5496318e-01 2.1073596e-01]
 ...
 [5.7415187e-04 1.0685371e-03 5.4497208e-04 ... 1.6115697e-03
  1.4588900e-03 2.2602634e-04]
 [8.5362216e-04 1.0908428e-03 7.3362380e-04 ... 1.5733388e-03
  1.3516538e-03 4.4426290e-04]
 [9.2348980e-04 1.0964192e-03 7.8078685e-04 ... 1.5637809e-03
  1.3248448e-03 4.9882208e-04]]"
355,49b80ec61,16,4,24.2667,3093.75,26.1013,4593.75,"[[5.9028901e-04 3.8856856e-04 4.9822417e-04 ... 1.3475037e-04
  9.6626645e-05 1.2877147e-04]
 [5.5951526e-04 3.7270281e-04 5.5727334e-04 ... 1.5677902e-04
  1.1238244e-04 1.4910282e-04]
 [4.3642047e-04 3.0923972e-04 7.9346990e-04 ... 2.4489360e-04
  1.7540557e-04 2.3042827e-04]
 ...
 [5.9440907e-07 1.0534510e-06 1.1022987e-06 ... 4.9971118e-06
  3.1393754e-06 8.1731571e-07]
 [8.2380609e-07 8.0500865e-07 7.2638755e-07 ... 2.4745559e-06
  1.6238052e-06 5.7337121e-07]
 [8.8115542e-07 7.4289801e-07 6.3240981e-07 ... 1.8439166e-06
  1.2449127e-06 5.1238510e-07]]"
356,49fbbb4ca,5,1,17.3387,4781.25,19.6907,10406.2,"[[5.7505369e-03 5.4524057e-03 5.7328478e-03 ... 1.3364681e-02
  5.2732248e-03 7.4354298e-02]
 [6.2120347e-03 6.0329633e-03 7.0709982e-03 ... 1.4952229e-02
  6.6654459e-03 9.3589075e-02]
 [8.0580264e-03 8.3551938e-03 1.2423598e-02 ... 2.1302424e-02
  1.2234329e-02 1.7052817e-01]
 ...
 [8.8858224e-06 5.2626265e-06 4.3990558e-06 ... 1.4112743e-06
  3.0054846e-06 3.9700226e-06]
 [7.6048441e-06 5.3042495e-06 4.2708102e-06 ... 1.3108147e-06
  3.4633329e-06 3.1841664e-06]
 [7.2845987e-06 5.3146555e-06 4.2387487e-06 ... 1.2856998e-06
  3.5777941e-06 2.9877033e-06]]"
357,4a0ca83ec,9,1,20.832,1125.0,23.6373,5250.0,"[[5.8508966e-02 3.8708642e-02 3.6092710e-02 ... 3.9992193e-04
  5.7079369e-04 2.4930850e-04]
 [7.3737592e-02 4.0375248e-02 4.3371476e-02 ... 4.7076380e-04
  6.5688754e-04 2.5225565e-04]
 [1.3465209e-01 4.7041666e-02 7.2486550e-02 ... 7.5413130e-04
  1.0012628e-03 2.6404412e-04]
 ...
 [3.5517171e-06 4.2287147e-06 3.1235343e-06 ... 3.6578137e-06
  2.3606574e-06 9.7343059e-07]
 [2.5502154e-06 5.0687818e-06 2.9220344e-06 ... 3.7276523e-06
  2.0476550e-06 1.0657668e-06]
 [2.2998399e-06 5.2787987e-06 2.8716595e-06 ... 3.7451111e-06
  1.9694044e-06 1.0888511e-06]]"
358,4a7fe1b31,17,1,49.456,1312.5,55.9093,3937.5,"[[0.03908635 0.05237675 0.04410117 ... 0.0259834  0.00807218 0.0113747 ]
 [0.03552178 0.05028705 0.04444705 ... 0.03045608 0.00957764 0.01308448]
 [0.02126347 0.04192823 0.04583053 ... 0.04834683 0.01559947 0.01992356]
 ...
 [0.00053382 0.00041472 0.00035583 ... 0.00558503 0.00369246 0.00087121]
 [0.00044356 0.00042563 0.00041643 ... 0.00343255 0.00209782 0.00069957]
 [0.000421   0.00042835 0.00043157 ... 0.00289443 0.00169916 0.00065666]]"
359,4afa51495,10,1,49.4991,947.461,51.943,10852.7,"[[0.03185594 0.06100867 0.04203182 ... 0.07147519 0.06585872 0.05581117]
 [0.03798703 0.06499247 0.04356739 ... 0.06996544 0.06521831 0.0539542 ]
 [0.06251137 0.08092766 0.04970965 ... 0.06392648 0.06265664 0.04652633]
 ...
 [0.00072691 0.00096676 0.00132463 ... 0.00149218 0.00182003 0.00031676]
 [0.00072584 0.00116135 0.00123953 ... 0.00111707 0.00134458 0.00029261]
 [0.00072557 0.00121    0.00121825 ... 0.00102329 0.00122572 0.00028657]]"
360,4b3e0b984,0,1,0.8747,5906.25,2.1653,7500.0,"[[0.03974639 0.04410207 0.0397554  ... 0.03143032 0.03094944 0.05250017]
 [0.04134488 0.04987661 0.04392603 ... 0.04162092 0.03910896 0.05785296]
 [0.04773887 0.07297476 0.06060856 ... 0.08238333 0.07174706 0.07926416]
 ...
 [0.0007871  0.00075464 0.00055326 ... 0.00040174 0.00133012 0.00050973]
 [0.00055262 0.00047575 0.00046126 ... 0.00032654 0.0010827  0.00038916]
 [0.00049401 0.00040602 0.00043826 ... 0.00030774 0.00102085 0.00035901]]"
361,4b406a1bc,4,1,10.7627,2343.75,12.6187,4218.75,"[[3.4866775e-05 2.8648336e-05 2.0344956e-05 ... 6.2747690e-06
  2.7032534e-06 3.6606855e-06]
 [2.9573441e-05 2.4639170e-05 1.7419268e-05 ... 7.3120659e-06
  3.0747026e-06 3.8524167e-06]
 [8.4001067e-06 8.6025011e-06 5.7165203e-06 ... 1.1461251e-05
  4.5604993e-06 4.6193427e-06]
 ...
 [2.8724173e-08 3.0356802e-08 7.0281807e-08 ... 1.3537809e-07
  1.1638960e-07 3.8144982e-08]
 [4.6023057e-08 1.7275504e-08 4.1766352e-08 ... 1.6395990e-07
  9.9638797e-08 2.4878348e-08]
 [5.0347783e-08 1.4005176e-08 3.4637484e-08 ... 1.7110534e-07
  9.5451107e-08 2.1561689e-08]]"
362,4b4c2901c,20,1,46.5493,1312.5,51.9307,6093.75,"[[1.79225519e-01 1.05413422e-01 8.49524811e-02 ... 8.54292661e-02
  2.62356639e-01 2.53244132e-01]
 [1.94590792e-01 1.07932501e-01 9.70557034e-02 ... 1.11776516e-01
  2.94789255e-01 2.61022180e-01]
 [2.56051809e-01 1.18008845e-01 1.45468622e-01 ... 2.17165500e-01
  4.24519807e-01 2.92134404e-01]
 ...
 [4.41935445e-05 7.28911255e-05 4.23084603e-05 ... 2.41176531e-04
  1.99170856e-04 7.06444480e-05]
 [4.70802624e-05 4.36502851e-05 3.56367273e-05 ... 2.08600526e-04
  1.46149498e-04 5.02834482e-05]
 [4.78019319e-05 3.63400723e-05 3.39687940e-05 ... 2.00456518e-04
  1.32894158e-04 4.51931919e-05]]"
363,4b7da2fb5,7,1,11.36,4687.5,14.5013,11437.5,"[[1.15753406e-04 8.70669610e-05 5.89069350e-05 ... 2.27755518e-05
  1.48735962e-05 1.62808847e-05]
 [9.97955212e-05 7.62698473e-05 5.12228362e-05 ... 2.05182132e-05
  1.54541522e-05 1.83141292e-05]
 [3.59639926e-05 3.30813855e-05 2.04864264e-05 ... 1.14888608e-05
  1.77763686e-05 2.64471146e-05]
 ...
 [4.75725670e-07 4.47969711e-07 4.85335136e-07 ... 3.15075090e-06
  1.89892080e-06 3.96960132e-07]
 [4.78583104e-07 5.35548168e-07 5.13553402e-07 ... 2.36490882e-06
  1.40928250e-06 3.38269302e-07]
 [4.79297398e-07 5.57442775e-07 5.20607898e-07 ... 2.16844842e-06
  1.28687293e-06 3.23596566e-07]]"
364,4bb31c8c1,6,1,45.2213,562.5,47.3653,4406.25,"[[1.75045542e-02 2.62278728e-02 1.59706138e-02 ... 8.55367407e-02
  3.67170759e-02 3.00009083e-02]
 [2.01432910e-02 3.12885307e-02 1.92623641e-02 ... 1.04845859e-01
  4.24493663e-02 3.24453451e-02]
 [3.06982361e-02 5.15311584e-02 3.24293710e-02 ... 1.82082370e-01
  6.53785393e-02 4.22230847e-02]
 ...
 [8.50563520e-05 1.13971277e-04 6.79022269e-05 ... 4.74841596e-04
  3.73147894e-04 8.42106529e-05]
 [7.11898610e-05 1.07748354e-04 6.56493212e-05 ... 3.47342488e-04
  2.76532577e-04 8.79640866e-05]
 [6.77232383e-05 1.06192623e-04 6.50860966e-05 ... 3.15467711e-04
  2.52378755e-04 8.89024450e-05]]"
365,4bb6b8a81,18,1,36.4053,3187.5,37.0987,5062.5,"[[1.6829305e-03 2.2428266e-03 2.4046267e-03 ... 4.6498794e-03
  1.9438373e-03 3.8178419e-03]
 [1.7701525e-03 2.2540526e-03 2.7211613e-03 ... 5.1166536e-03
  2.0696556e-03 3.6522350e-03]
 [2.1190410e-03 2.2989565e-03 3.9873011e-03 ... 6.9837514e-03
  2.5729283e-03 2.9898074e-03]
 ...
 [2.1265355e-06 1.8520847e-06 1.2729042e-06 ... 7.5187386e-06
  4.4957005e-06 2.7283465e-06]
 [1.3928542e-06 1.7570022e-06 1.4861749e-06 ... 8.2137703e-06
  4.3824180e-06 3.2606624e-06]
 [1.2094340e-06 1.7332316e-06 1.5394927e-06 ... 8.3875275e-06
  4.3540967e-06 3.3937413e-06]]"
366,4bc00de61,23,1,23.1097,7235.16,29.1933,11283.4,"[[0.14814197 0.24652238 0.14431489 ... 0.28541785 0.12041122 0.13952611]
 [0.14575587 0.25369632 0.15712298 ... 0.30441043 0.1280411  0.13436267]
 [0.13621153 0.28239197 0.20835549 ... 0.38038054 0.15856063 0.11370885]
 ...
 [0.00152234 0.0012661  0.00126492 ... 0.00288332 0.00193209 0.00157958]
 [0.00124204 0.00109777 0.00123812 ... 0.00331731 0.00178903 0.00142178]
 [0.00117197 0.00105569 0.00123142 ... 0.00342581 0.00175327 0.00138232]]"
367,4c010ec47,5,1,35.2053,4781.25,37.5573,10406.2,"[[3.6228883e-01 1.8360309e-01 3.8237745e-01 ... 5.6957271e-02
  4.4585451e-02 1.4775958e-02]
 [3.8102707e-01 1.9005750e-01 3.8921469e-01 ... 6.3867971e-02
  4.9857810e-02 1.5849458e-02]
 [4.5598009e-01 2.1587519e-01 4.1656372e-01 ... 9.1510743e-02
  7.0947230e-02 2.0143457e-02]
 ...
 [9.3291991e-04 8.1961893e-04 7.4102898e-04 ... 2.0376446e-03
  1.5151195e-03 5.0384703e-04]
 [6.3237705e-04 7.6877337e-04 5.9869565e-04 ... 1.1770906e-03
  9.3384774e-04 4.4364214e-04]
 [5.5724132e-04 7.5606204e-04 5.6311232e-04 ... 9.6195209e-04
  7.8852981e-04 4.2859098e-04]]"
368,4c840ed89,7,1,32.848,4687.5,35.9893,11437.5,"[[2.3261937e-03 2.4992190e-03 2.2158858e-03 ... 1.0660328e-03
  1.4869834e-03 1.9044894e-03]
 [2.4318052e-03 2.7213087e-03 2.5385027e-03 ... 1.4090323e-03
  2.2121689e-03 2.8279191e-03]
 [2.8542504e-03 3.6096668e-03 3.8289702e-03 ... 2.7810296e-03
  5.1129116e-03 6.5216385e-03]
 ...
 [6.7808178e-06 5.6171102e-06 4.2148367e-06 ... 3.5408699e-05
  1.6365924e-05 3.6085964e-06]
 [4.7626299e-06 5.0388880e-06 4.6319251e-06 ... 2.3925888e-05
  1.1627195e-05 2.2777715e-06]
 [4.2580828e-06 4.8943325e-06 4.7361964e-06 ... 2.1055186e-05
  1.0442513e-05 1.9450649e-06]]"
369,4c845907b,12,1,40.368,562.5,43.504,3281.25,"[[1.3726183e-03 1.4704146e-03 1.8784619e-03 ... 3.3700033e-04
  5.7136378e-04 2.5051730e-04]
 [1.2293872e-03 1.3208601e-03 1.7109811e-03 ... 3.5134854e-04
  5.6966010e-04 2.3763729e-04]
 [6.5646332e-04 7.2264270e-04 1.0410578e-03 ... 4.0874133e-04
  5.6284515e-04 1.8611719e-04]
 ...
 [5.7432163e-07 8.0953788e-07 8.7668786e-07 ... 5.9072327e-06
  4.4043054e-06 6.4508163e-07]
 [6.2831634e-07 7.1856829e-07 6.4345676e-07 ... 3.3413364e-06
  2.8227626e-06 3.0470292e-07]
 [6.4181495e-07 6.9582597e-07 5.8514900e-07 ... 2.6998628e-06
  2.4273770e-06 2.1960830e-07]]"
370,4d54e38a8,12,1,45.9893,562.5,49.1253,3281.25,"[[5.69926156e-03 5.49930893e-03 4.16632462e-03 ... 3.74710443e-03
  1.27025275e-03 2.26178861e-04]
 [5.03256312e-03 5.06662764e-03 3.71618266e-03 ... 3.65479360e-03
  1.26549031e-03 2.24293937e-04]
 [2.36576796e-03 3.33590270e-03 1.91561680e-03 ... 3.28555051e-03
  1.24643999e-03 2.16754168e-04]
 ...
 [6.25688699e-06 1.12065482e-05 1.41322589e-05 ... 1.95301109e-05
  1.69908071e-05 3.28696819e-06]
 [3.39287089e-06 6.38854544e-06 8.18115586e-06 ... 1.37153675e-05
  1.22024585e-05 2.59010631e-06]
 [2.67686687e-06 5.18404522e-06 6.69338078e-06 ... 1.22616811e-05
  1.10053725e-05 2.41589123e-06]]"
371,4df50c66e,17,1,4.4853,1312.5,10.9387,3937.5,"[[0.39409116 0.27782893 0.23734227 ... 0.07758161 0.12788922 0.15375061]
 [0.35191324 0.2585952  0.24171944 ... 0.09086095 0.13395181 0.17036466]
 [0.18320157 0.18166026 0.25922808 ... 0.14397827 0.15820223 0.23682083]
 ...
 [0.00170142 0.00171571 0.00173518 ... 0.01146463 0.00677735 0.00227151]
 [0.00126167 0.00114093 0.00133681 ... 0.00644346 0.0038853  0.00163995]
 [0.00115173 0.00099724 0.00123722 ... 0.00518816 0.00316229 0.00148206]]"
372,4e2898673,1,1,10.3893,3843.75,11.2853,5625.0,"[[2.89520598e-03 4.36266977e-03 4.18918906e-03 ... 1.21373683e-01
  2.01790892e-02 1.69124201e-01]
 [3.08823539e-03 5.51745994e-03 4.19879053e-03 ... 1.04975015e-01
  1.75519772e-02 1.43768996e-01]
 [3.86035140e-03 1.01366220e-02 4.23719548e-03 ... 3.93803976e-02
  7.04352744e-03 4.23482172e-02]
 ...
 [9.95147857e-05 8.37556968e-07 5.62803962e-07 ... 1.27140665e-03
  9.11355601e-04 1.49061438e-03]
 [6.51590162e-05 5.91982655e-07 8.13289603e-07 ... 1.67328597e-03
  8.82353168e-04 1.97599828e-03]
 [5.65700720e-05 5.30589091e-07 8.75910928e-07 ... 1.77375576e-03
  8.75102531e-04 2.09734403e-03]]"
373,4e464ff6b,6,1,48.6613,562.5,50.8053,4406.25,"[[1.5553781e-03 1.7693791e-03 8.2412059e-04 ... 7.8219239e-04
  8.0447935e-04 8.4227772e-04]
 [1.5872678e-03 1.8783034e-03 8.5767743e-04 ... 1.0226810e-03
  8.9363469e-04 1.0272422e-03]
 [1.7148273e-03 2.3140002e-03 9.9190488e-04 ... 1.9846354e-03
  1.2502559e-03 1.7671003e-03]
 ...
 [1.2413027e-06 1.3582114e-06 2.0391840e-06 ... 3.9228726e-06
  5.1339321e-06 2.1965366e-06]
 [1.3076019e-06 7.9001666e-07 1.0984829e-06 ... 2.3961377e-06
  3.8698986e-06 1.9343859e-06]
 [1.3241770e-06 6.4796779e-07 8.6330778e-07 ... 2.0144537e-06
  3.5538901e-06 1.8688481e-06]]"
374,4e4bc17a7,7,1,2.3947,4687.5,5.536,11437.5,"[[2.5986072e-03 2.3878650e-03 1.4787008e-03 ... 3.6814797e-04
  8.1705797e-04 1.3645398e-03]
 [2.2647609e-03 2.3967312e-03 1.6854997e-03 ... 4.3986391e-04
  9.6430170e-04 1.5165207e-03]
 [9.2937524e-04 2.4321955e-03 2.5126953e-03 ... 7.2672759e-04
  1.5532766e-03 2.1244443e-03]
 ...
 [1.4547197e-05 1.2084798e-05 1.0869994e-05 ... 2.1876633e-05
  2.4251836e-05 6.4165338e-06]
 [1.1746832e-05 1.0000765e-05 9.2086193e-06 ... 1.2216895e-05
  1.5381283e-05 5.4388779e-06]
 [1.1046740e-05 9.4797560e-06 8.7932749e-06 ... 9.8019609e-06
  1.3163644e-05 5.1944644e-06]]"
375,4e5702ed7,16,4,21.824,3093.75,23.6587,4593.75,"[[2.43200804e-04 1.11402333e-04 5.72424906e-05 ... 7.06319997e-06
  1.57048398e-05 1.79867275e-05]
 [2.42269438e-04 9.93008143e-05 5.64210641e-05 ... 8.20311470e-06
  1.73334647e-05 2.01230796e-05]
 [2.38544046e-04 5.08947342e-05 5.31353689e-05 ... 1.27627745e-05
  2.38479661e-05 2.86684881e-05]
 ...
 [2.28836512e-07 3.46168633e-07 2.87104200e-07 ... 6.74527598e-07
  5.17308308e-07 2.15303757e-07]
 [2.22076494e-07 2.56918810e-07 2.54226393e-07 ... 4.18853148e-07
  3.33801154e-07 1.54227180e-07]
 [2.20386497e-07 2.34606347e-07 2.46006891e-07 ... 3.54934514e-07
  2.87924365e-07 1.38958043e-07]]"
376,4e90ab2fb,4,1,53.0027,2343.75,54.8587,4218.75,"[[6.29141869e-05 4.34798094e-05 4.43461977e-05 ... 2.19359354e-05
  3.77718461e-05 3.84565210e-05]
 [5.76716411e-05 4.12782247e-05 4.38027200e-05 ... 2.29715879e-05
  3.66433705e-05 3.63569488e-05]
 [3.67014727e-05 3.24718749e-05 4.16288058e-05 ... 2.71142017e-05
  3.21294647e-05 2.79586602e-05]
 ...
 [4.76977675e-08 1.23398243e-08 6.03379107e-08 ... 1.12459830e-07
  1.02177694e-07 6.49381988e-08]
 [4.30697717e-08 1.82648225e-08 4.81147353e-08 ... 1.04813033e-07
  7.87553276e-08 3.90178272e-08]
 [4.19127737e-08 1.97460786e-08 4.50589503e-08 ... 1.02901318e-07
  7.28997307e-08 3.25377307e-08]]"
377,4e91c87cc,0,1,39.0773,5906.25,39.872,8250.0,"[[1.7221374e-04 3.8837077e-04 3.9157865e-04 ... 1.4985104e-04
  9.9082259e-05 1.3192899e-04]
 [1.6955676e-04 4.0745543e-04 4.2014266e-04 ... 1.5254834e-04
  1.1511861e-04 1.6015884e-04]
 [1.5892881e-04 4.8379402e-04 5.3439877e-04 ... 1.6333761e-04
  1.7926397e-04 2.7307833e-04]
 ...
 [4.4029098e-06 4.8092937e-07 8.0822673e-07 ... 1.4272809e-06
  1.9482686e-06 5.6454019e-06]
 [3.9532570e-06 2.6964321e-07 6.1713121e-07 ... 8.0389162e-07
  1.6067216e-06 4.9671394e-06]
 [3.8408443e-06 2.1682170e-07 5.6935733e-07 ... 6.4804425e-07
  1.5213349e-06 4.7975736e-06]]"
378,4ef096b89,23,4,12.4981,6459.96,20.4219,11627.9,"[[5.7586920e-03 4.9032606e-03 7.6787402e-03 ... 3.0734884e-02
  2.5360841e-02 3.9943051e-02]
 [5.4016737e-03 5.3492547e-03 7.6316488e-03 ... 3.1888224e-02
  2.6966957e-02 4.0673599e-02]
 [3.9736014e-03 7.1332301e-03 7.4432832e-03 ... 3.6501590e-02
  3.3391416e-02 4.3595806e-02]
 ...
 [4.8505881e-06 5.8689975e-06 5.2723158e-06 ... 7.6444230e-06
  9.8235405e-06 2.5961849e-06]
 [3.7687041e-06 4.6067271e-06 4.0520958e-06 ... 4.6186206e-06
  6.1496544e-06 2.5247191e-06]
 [3.4982327e-06 4.2911588e-06 3.7470406e-06 ... 3.8621702e-06
  5.2311834e-06 2.5068528e-06]]"
379,4f600e6f7,11,1,40.8613,1808.79,41.9991,5684.77,"[[8.1765195e-03 7.8628128e-03 7.1122297e-03 ... 1.3296116e-03
  1.2719742e-03 7.8038196e-04]
 [9.7136898e-03 9.3589388e-03 8.4972763e-03 ... 1.4449618e-03
  1.4697255e-03 8.4443623e-04]
 [1.5862370e-02 1.5343444e-02 1.4037464e-02 ... 1.9063629e-03
  2.2607311e-03 1.1006533e-03]
 ...
 [5.4517868e-06 4.2644156e-06 6.4845758e-06 ... 1.4945015e-05
  1.4407937e-05 6.5989511e-06]
 [5.3501294e-06 4.6673049e-06 4.6760242e-06 ... 1.0842166e-05
  8.6619802e-06 4.9884434e-06]
 [5.3247154e-06 4.7680264e-06 4.2238867e-06 ... 9.8164555e-06
  7.2254907e-06 4.5858160e-06]]"
380,4f6e4f097,10,1,20.4161,947.461,22.86,10852.7,"[[1.4938170e-01 7.5218566e-02 2.9388199e-02 ... 2.2909237e-02
  4.2482942e-02 6.4012893e-02]
 [1.7223465e-01 8.6993009e-02 3.7169728e-02 ... 2.5900193e-02
  5.3852562e-02 8.7164536e-02]
 [2.6364654e-01 1.3409078e-01 6.8295851e-02 ... 3.7864007e-02
  9.9331044e-02 1.7977113e-01]
 ...
 [7.5996519e-05 9.8795783e-05 7.5914213e-05 ... 2.3211614e-04
  3.4039118e-04 1.4852236e-04]
 [6.8029571e-05 9.0959591e-05 7.6618853e-05 ... 2.2119032e-04
  2.9496130e-04 1.2866182e-04]
 [6.6037835e-05 8.9000547e-05 7.6795019e-05 ... 2.1845887e-04
  2.8360385e-04 1.2369666e-04]]"
381,4fae9a4ea,13,1,28.7147,93.75,29.3387,843.75,"[[8.23045921e-05 1.24093669e-04 2.19708290e-05 ... 2.39381970e-05
  3.12347984e-05 6.21262297e-05]
 [7.57143061e-05 1.21578436e-04 1.93401302e-05 ... 2.19779267e-05
  3.05412250e-05 5.67617681e-05]
 [4.93531588e-05 1.11517467e-04 8.81732831e-06 ... 1.41368437e-05
  2.77669224e-05 3.53039177e-05]
 ...
 [6.36758770e-08 1.05774745e-07 7.64953327e-08 ... 2.20745193e-07
  1.31354085e-07 6.41321591e-08]
 [7.00545684e-08 1.00260557e-07 8.36020746e-08 ... 1.61800543e-07
  8.60890523e-08 5.87710325e-08]
 [7.16492465e-08 9.88819977e-08 8.53787654e-08 ... 1.47064384e-07
  7.47727924e-08 5.74307535e-08]]"
382,4fb946872,6,1,4.016,562.5,6.16,4406.25,"[[3.0780822e-04 3.4950188e-04 1.1557236e-04 ... 3.6722310e-02
  4.3970328e-02 1.6787795e-02]
 [2.5953012e-04 3.2150772e-04 1.0455347e-04 ... 4.3217484e-02
  4.8644405e-02 1.9452395e-02]
 [6.6417721e-05 2.0953102e-04 6.0477862e-05 ... 6.9198176e-02
  6.7340717e-02 3.0110788e-02]
 ...
 [6.1682358e-06 4.3652485e-06 4.5615502e-06 ... 1.7537830e-05
  1.4641316e-05 5.8660976e-06]
 [5.0218246e-06 3.5607759e-06 3.8606213e-06 ... 1.3147955e-05
  9.5459736e-06 5.2729160e-06]
 [4.7352219e-06 3.3596577e-06 3.6853889e-06 ... 1.2050485e-05
  8.2721372e-06 5.1246211e-06]]"
383,50b93a173,19,1,20.8853,281.25,22.4373,2812.5,"[[6.1224909e-03 5.1537817e-03 2.8704386e-03 ... 6.1630836e-04
  6.0852373e-04 7.3459861e-04]
 [5.4282220e-03 4.9661095e-03 2.7291027e-03 ... 6.6133105e-04
  6.1572070e-04 7.6924503e-04]
 [2.6511445e-03 4.2154216e-03 2.1637601e-03 ... 8.4142177e-04
  6.4450828e-04 9.0783072e-04]
 ...
 [2.4252331e-05 3.5754998e-05 1.5425310e-05 ... 2.9086048e-05
  2.9552059e-05 4.3877339e-05]
 [1.8217463e-05 2.5934356e-05 1.1230534e-05 ... 2.5543328e-05
  2.4789884e-05 3.7218568e-05]
 [1.6708747e-05 2.3479197e-05 1.0181838e-05 ... 2.4657644e-05
  2.3599338e-05 3.5553876e-05]]"
384,50f616a04,0,1,45.0453,5906.25,45.84,8250.0,"[[5.6282856e-04 7.0531957e-04 7.9510047e-04 ... 5.8139843e-04
  4.4564562e-04 5.0924957e-04]
 [5.5480696e-04 8.0194219e-04 8.0028531e-04 ... 7.8426022e-04
  4.8360205e-04 6.7353382e-04]
 [5.2272057e-04 1.1884327e-03 8.2102488e-04 ... 1.5957077e-03
  6.3542771e-04 1.3306708e-03]
 ...
 [4.3860192e-07 6.1321293e-07 6.6519976e-07 ... 1.3851848e-06
  8.1517749e-07 6.3489654e-07]
 [5.9591309e-07 6.6437337e-07 7.2385654e-07 ... 1.0450822e-06
  4.7423919e-07 2.6145673e-07]
 [6.3524084e-07 6.7716343e-07 7.3852078e-07 ... 9.6005647e-07
  3.8900464e-07 1.6809673e-07]]"
385,512c1ac7e,0,1,8.8907,5906.25,9.6853,8250.0,"[[8.0927748e-06 1.0214737e-05 9.9433955e-06 ... 7.4394793e-06
  3.2941762e-06 9.5350078e-06]
 [7.9713673e-06 1.0106075e-05 1.0485705e-05 ... 9.0495032e-06
  3.9896199e-06 1.1632211e-05]
 [7.4857376e-06 9.6714275e-06 1.2654945e-05 ... 1.5489595e-05
  6.7713954e-06 2.0021025e-05]
 ...
 [3.0826154e-08 1.1850435e-08 2.3131278e-08 ... 4.9062429e-08
  2.9697391e-08 2.2033872e-08]
 [2.0737652e-08 1.7426808e-08 2.0622640e-08 ... 4.2130321e-08
  2.2872188e-08 1.2195476e-08]
 [1.8215523e-08 1.8820899e-08 1.9995479e-08 ... 4.0397289e-08
  2.1165890e-08 9.7358770e-09]]"
386,51319c540,10,1,5.0213,947.461,7.4652,10852.7,"[[0.07225503 0.10740389 0.05227588 ... 0.06266859 0.06227343 0.09743316]
 [0.06907593 0.11413712 0.05041231 ... 0.06296662 0.06133995 0.0917943 ]
 [0.05635952 0.14107002 0.04295807 ... 0.06415873 0.05760605 0.06923886]
 ...
 [0.00077457 0.00091277 0.00093321 ... 0.00606422 0.00206316 0.00099   ]
 [0.00061361 0.00071877 0.0007938  ... 0.00330512 0.00130207 0.0007748 ]
 [0.00057337 0.00067027 0.00075895 ... 0.00261534 0.0011118  0.000721  ]]"
387,515861db9,12,1,37.7707,562.5,40.9067,3281.25,"[[3.1701906e-04 3.8270166e-04 3.5385808e-04 ... 3.2727595e-03
  5.1772585e-03 1.5515509e-03]
 [3.1741944e-04 3.8855299e-04 3.3931978e-04 ... 3.3348163e-03
  4.9487664e-03 1.4401185e-03]
 [3.1902103e-04 4.1195832e-04 2.8116663e-04 ... 3.5830424e-03
  4.0347991e-03 9.9438871e-04]
 ...
 [2.7232152e-06 2.7621820e-06 2.1068643e-06 ... 4.8803963e-06
  3.4308111e-06 1.8988325e-06]
 [2.2502982e-06 2.0653329e-06 1.7496816e-06 ... 3.1244920e-06
  2.5213581e-06 1.7741255e-06]
 [2.1320689e-06 1.8911203e-06 1.6603859e-06 ... 2.6855159e-06
  2.2939946e-06 1.7429487e-06]]"
388,51cb253b0,7,1,45.9627,4687.5,49.104,11437.5,"[[1.3035396e-03 8.7191118e-04 1.2057626e-03 ... 4.3010607e-04
  2.9660689e-04 6.7142368e-04]
 [1.1298901e-03 8.1745320e-04 1.1849717e-03 ... 4.8663604e-04
  3.2106540e-04 6.6997838e-04]
 [4.3529182e-04 5.9962133e-04 1.1018076e-03 ... 7.1275618e-04
  4.1889938e-04 6.6419732e-04]
 ...
 [5.0846033e-06 6.8113723e-06 9.8271839e-06 ... 4.7130088e-05
  2.4970257e-05 9.0597005e-06]
 [4.3196023e-06 6.2981599e-06 7.7269497e-06 ... 3.2680669e-05
  2.1510905e-05 6.8391387e-06]
 [4.1283515e-06 6.1698565e-06 7.2018920e-06 ... 2.9068313e-05
  2.0646068e-05 6.2839977e-06]]"
